SAMPLE DATE,COMMODITY,LAB NUMBER,STATE/COUNTRY OF ORIGIN,GROWER CITY,ORGANIC COMMODITY,ILLEGAL CASE NUMBER,BRANDNAME,COLLECTION SITE NAME,COLLECTION SITE CITY,COLLECTION SITE TYPE,ANALYSIS TYPE,PESTICIDE SCREEN,CHEMICAL DETECTED (IF ANY),AMOUNT OF CHEMICAL DETECTED (PPM),U.S. EPA TOLERANCE LEVEL (PPM),MINIMUM DETECTION LIMIT (PPM)
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140601,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140601,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,Organophosphates,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140602,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140602,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140602,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,Organophosphates,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140603,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140603,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),2140603,California,,No,,West Pak,West Pak Avocado,Murrieta,Wholesale,Basic Screening,Organophosphates,,0,,
28-Apr-14,APPLE,2140604,United States,,No,,Starr Ranch,Rancho Fruit Market,Temecula,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
28-Apr-14,APPLE,2140604,United States,,No,,Starr Ranch,Rancho Fruit Market,Temecula,Retail,Basic Screening,Organophosphates,,0,,
28-Apr-14,APPLE,2140604,United States,,No,,Starr Ranch,Rancho Fruit Market,Temecula,Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.012,5,0.01
28-Apr-14,APPLE,2140604,United States,,No,,Starr Ranch,Rancho Fruit Market,Temecula,Retail,Basic Screening,LCMSMS,PYRIMETHANIL,0.75,14,0.01
28-Apr-14,PARSLEY (LEAFY VEGETABLE),2140605,United States,,No,,Golden West Vegetables,88 Ranch Marketplace,Temecula,Retail,Basic Screening,LCMSMS,MYCLOBUTANIL,0.04,9,0.01
28-Apr-14,PARSLEY (LEAFY VEGETABLE),2140605,United States,,No,,Golden West Vegetables,88 Ranch Marketplace,Temecula,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
28-Apr-14,PARSLEY (LEAFY VEGETABLE),2140605,United States,,No,,Golden West Vegetables,88 Ranch Marketplace,Temecula,Retail,Basic Screening,Organophosphates,,0,,
28-Apr-14,CABBAGE,2140606,California,Oxnard,No,,Nava,88 Ranch Marketplace,Temecula,Retail,Basic Screening,Chlorinated Hydrocarbons,,0,,
28-Apr-14,CABBAGE,2140606,California,Oxnard,No,,Nava,88 Ranch Marketplace,Temecula,Retail,Basic Screening,Organophosphates,,0,,
28-Apr-14,CABBAGE,2140606,California,Oxnard,No,,Nava,88 Ranch Marketplace,Temecula,Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,CELERY (ALL OR UNSPEC),2140607,California,,No,,Cal Cel,88 Ranch Marketplace,Temecula,Retail,Basic Screening,Organophosphates,,0,,
28-Apr-14,CELERY (ALL OR UNSPEC),2140607,California,,No,,Cal Cel,88 Ranch Marketplace,Temecula,Retail,Basic Screening,LCMSMS,CYROMAZINE,0.029,7,0.01
28-Apr-14,CELERY (ALL OR UNSPEC),2140607,California,,No,,Cal Cel,88 Ranch Marketplace,Temecula,Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.086,29,0.01
28-Apr-14,CELERY (ALL OR UNSPEC),2140607,California,,No,,Cal Cel,88 Ranch Marketplace,Temecula,Retail,Basic Screening,LCMSMS,METHOXYFENOZIDE,0.011,25,0.01
28-Apr-14,CELERY (ALL OR UNSPEC),2140607,California,,No,,Cal Cel,88 Ranch Marketplace,Temecula,Retail,Basic Screening,Chlorinated Hydrocarbons,PERMETHRIN,0.15,5,0.02
28-Apr-14,CARROTS (ROOT CROP),R14M00819,United States,"Bakersfield, CA",Yes,,Cal-Organic Farms,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,CARROTS (ROOT CROP),R14M00819,United States,"Bakersfield, CA",Yes,,Cal-Organic Farms,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,SPINACH,R14M00820,United States,,No,,Queen Victoria,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,MANDIPROPAMID,1.2,20,0.01
28-Apr-14,SPINACH,R14M00820,United States,,No,,Queen Victoria,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,GCMSMS,PERMETHRIN,1.5,20,0.01
28-Apr-14,SPINACH,R14M00820,United States,,No,,Queen Victoria,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,CLOTHIANIDIN,0.012,3,0.01
28-Apr-14,MUSHROOMS,R14M00821,California,"Moss Landing, CA",Yes,,Far West Fong,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,MUSHROOMS,R14M00821,California,"Moss Landing, CA",Yes,,Far West Fong,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,KALE,R14M00822,California,"Aptos, CA",Yes,,Tomatero Organic Farm,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,KALE,R14M00822,California,"Aptos, CA",Yes,,Tomatero Organic Farm,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,KALE,R14M00823,California,"Madera, CA",Yes,,TD Willey Farms,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,KALE,R14M00823,California,"Madera, CA",Yes,,TD Willey Farms,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,SPINOSAD,0.025,10,0.01
28-Apr-14,"PEA, SNOW (SUGAR PEA)",R14M00824,California,,No,,Destiny,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,"PEA, SNOW (SUGAR PEA)",R14M00824,California,,No,,Destiny,Whole Foods Market,"Fresno, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",R14M00825,Mexico,"Obregon, Sonora, Mexico",No,,reen Point Brand,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,PROPAMOCARB,0.041,1.5,0.02
28-Apr-14,"CUCUMBER (PICKLING, CHINESE, ETC.)",R14M00825,Mexico,"Obregon, Sonora, Mexico",No,,reen Point Brand,R N Market,"Hanford, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,COLLARDS,R14M00826,California,,No,,Ratto Bros,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,THIAMETHOXAM,0.031,3,0.01
28-Apr-14,COLLARDS,R14M00826,California,,No,,Ratto Bros,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,FLUOPICOLIDE,0.23,18,0.01
28-Apr-14,COLLARDS,R14M00826,California,,No,,Ratto Bros,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.19,16,0.01
28-Apr-14,COLLARDS,R14M00826,California,,No,,Ratto Bros,R N Market,"Hanford, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,COLLARDS,R14M00826,California,,No,,Ratto Bros,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,BOSCALID,0.017,18,0.01
28-Apr-14,KALE,R14M00827,California,,No,,Sun Fresh,R N Market,"Hanford, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,KALE,R14M00827,California,,No,,Sun Fresh,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,"PEA, SNOW (SUGAR PEA)",R14M00828,California,,No,,Durango,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,"PEA, SNOW (SUGAR PEA)",R14M00828,California,,No,,Durango,R N Market,"Hanford, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,CHAYOTE (ROOT CROP),R14M00829,Costa Rica,,No,,BQ Brenes & Quiros SA Chayote Squash,RN Market,"Hanford, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,CHAYOTE (ROOT CROP),R14M00829,Costa Rica,,No,,BQ Brenes & Quiros SA Chayote Squash,RN Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,TOMATO,R14M00830,Mexico,"Obregon, Sonora",No,,Yaquis Roma Tomatoes,R N Market,"Hanford, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,TOMATO,R14M00830,Mexico,"Obregon, Sonora",No,,Yaquis Roma Tomatoes,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,BOSCALID,0.012,3,0.01
28-Apr-14,TOMATO,R14M00830,Mexico,"Obregon, Sonora",No,,Yaquis Roma Tomatoes,R N Market,"Hanford, CA",Retail,Basic Screening,LCMSMS,DIFENOCONAZOLE,0.025,0.6,0.01
28-Apr-14,TOMATO,R14M00831,Mexico,,No,,Mexpogroup,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,GCMSMS,BIFENTHRIN,0.029,0.15,0.01
28-Apr-14,TOMATO,R14M00831,Mexico,,No,,Mexpogroup,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,GCMSMS,CHLOROTHALONIL,0.058,6,0.03
28-Apr-14,TOMATO,R14M00831,Mexico,,No,,Mexpogroup,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,LCMSMS,MYCLOBUTANIL,0.032,4,0.02
28-Apr-14,"LIME (MEXICAN LIME, ETC.)",R14M00832,Mexico,,No,T-112-C14,Liteco,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,LCMSMS,MALATHION,0.023,8,0.01
28-Apr-14,"LIME (MEXICAN LIME, ETC.)",R14M00832,Mexico,,No,T-112-C14,Liteco,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,GCMSMS,PERMETHRIN,0.034,NTE,0.01
28-Apr-14,NECTARINE,R14M00833,California,"Bakersfield, CA",No,,Tesch Family Farms,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,GCMSMS,CYFLUTHRIN,0.013,0.3,0.01
28-Apr-14,NECTARINE,R14M00833,California,"Bakersfield, CA",No,,Tesch Family Farms,Supermercado Mi Tierra,"Modesto, CA",Retail,Basic Screening,LCMSMS,PYRIMETHANIL,0.018,10,0.01
28-Apr-14,PINEAPPLE (FRESH MKT. PINEAPPLE),R14M00834,Mexico,,No,,Celebration Gold,Valley Produce Market,"Modesto, CA",Retail,Basic Screening,LCMSMS,DIAZINON,0.011,0.5,0.01
28-Apr-14,PINEAPPLE (FRESH MKT. PINEAPPLE),R14M00834,Mexico,,No,,Celebration Gold,Valley Produce Market,"Modesto, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,"LIME, PERSIAN",R14M00835,Mexico,,No,,Susie,Valley Produce Market,"Modesto, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,"LIME, PERSIAN",R14M00835,Mexico,,No,,Susie,Valley Produce Market,"Modesto, CA",Retail,Basic Screening,LCMSMS,IMAZALIL,0.29,10,0.01
28-Apr-14,PRICKLYPEAR CACTUS PADS,R14M00836,Mexico,,No,,Estrada Produce,Valley Produce Market,"Modesto, CA",Retail,Basic Screening,GCMSMS,,0,,
28-Apr-14,PRICKLYPEAR CACTUS PADS,R14M00836,Mexico,,No,,Estrada Produce,Valley Produce Market,"Modesto, CA",Retail,Basic Screening,LCMSMS,,0,,
28-Apr-14,APRICOT,R14M00801,California,,No,,Kingsburg Maiden,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,FLUDIOXONIL,2.5,5,0.02
28-Apr-14,APRICOT,R14M00801,California,,No,,Kingsburg Maiden,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,BOSCALID,0.11,3.5,0.01
28-Apr-14,APRICOT,R14M00801,California,,No,,Kingsburg Maiden,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,CHERIMOYA,R14M00802,United States,Carpenteria,No,,California Tropics,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,CHERIMOYA,R14M00802,United States,Carpenteria,No,,California Tropics,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,OKRA (GUMBO),R14M00803,California,,No,,California Okra,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,OKRA (GUMBO),R14M00803,California,,No,,California Okra,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,"SAPOTE, WHITE (SAPOTE)",R14M00804,United States,Carpenteria,No,,Santa Barbara Exotics,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"SAPOTE, WHITE (SAPOTE)",R14M00804,United States,Carpenteria,No,,Santa Barbara Exotics,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),R14M00805,California,,No,,Nature's Partner,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,AVOCADO (SUBTROPICAL AND TROPICAL FRUIT),R14M00805,California,,No,,Nature's Partner,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,SQUASH (SUMMER),R14M00806,California,Thermal,No,,Premium Vegetables,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,SQUASH (SUMMER),R14M00806,California,Thermal,No,,Premium Vegetables,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"CUCUMBER, ENGLISH (BURPLESS)",R14M00807,California,,No,,landmark,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"CUCUMBER, ENGLISH (BURPLESS)",R14M00807,California,,No,,landmark,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,PROPAMOCARB HYDROCHLORIDE,0.65,1.5,0.02
28-Apr-14,TOMATO,R14M00808,California,,Yes,,Wilgenburg Greenhouses,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,IMIDACLOPRID,0.033,1,0.02
28-Apr-14,TOMATO,R14M00808,California,,Yes,,Wilgenburg Greenhouses,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,FLUOPICOLIDE,0.021,1.6,0.01
28-Apr-14,TOMATO,R14M00808,California,,Yes,,Wilgenburg Greenhouses,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,TOMATO,R14M00808,California,,Yes,,Wilgenburg Greenhouses,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,PROPAMOCARB HYDROCHLORIDE,0.068,2,0.02
28-Apr-14,"BASIL (BUSH, GARDEN, SWEET)",R14M00809,United States,,Yes,,Maristone,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,SPINOSAD,0.51,3,0.01
28-Apr-14,"BASIL (BUSH, GARDEN, SWEET)",R14M00809,United States,,Yes,,Maristone,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)",R14M00810,Hawaii,,No,,Maui Sweets,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)",R14M00810,Hawaii,,No,,Maui Sweets,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,BLUEBERRY,R14M00811,United States,Oxnard,No,,Chas Blueberries,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,BIFENTHRIN,0.015,1.8,0.01
28-Apr-14,BLUEBERRY,R14M00811,United States,Oxnard,No,,Chas Blueberries,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,ACETAMIPRID,0.1,1.6,0.01
28-Apr-14,RASPBERRY (ALL OR UNSPEC),R14M00812,United States,,No,,Driscoll's,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,IPRODIONE,0.21,25,0.01
28-Apr-14,RASPBERRY (ALL OR UNSPEC),R14M00812,United States,,No,,Driscoll's,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,CYPRODINIL,0.15,10,0.01
28-Apr-14,RASPBERRY (ALL OR UNSPEC),R14M00812,United States,,No,,Driscoll's,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,BIFENAZATE,0.24,5,0.01
28-Apr-14,RASPBERRY (ALL OR UNSPEC),R14M00812,United States,,No,,Driscoll's,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,FLUDIOXONIL,0.18,5,0.02
28-Apr-14,NECTARINE,R14M00813,United States,,No,T-111-N14,Moonlight,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,FLUDIOXONIL,3.7,5,0.02
28-Apr-14,NECTARINE,R14M00813,United States,,No,T-111-N14,Moonlight,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,IMAZALIL,0.027,NTE,0.01
28-Apr-14,NECTARINE,R14M00813,United States,,No,T-111-N14,Moonlight,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,THIABENDAZOLE,0.048,NTE,0.01
28-Apr-14,NECTARINE,R14M00813,United States,,No,T-111-N14,Moonlight,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,INDOXACARB,0.033,0.9,0.02
28-Apr-14,NECTARINE,R14M00813,United States,,No,T-111-N14,Moonlight,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,PROPICONAZOLE,0.026,4,0.02
28-Apr-14,NECTARINE,R14M00813,United States,,No,T-111-N14,Moonlight,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"DANDELION (CHINESE DANDELION, GOW GAY)",R14M00814,United States,Bakersfield,Yes,,Cal-Organic,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"DANDELION (CHINESE DANDELION, GOW GAY)",R14M00814,United States,Bakersfield,Yes,,Cal-Organic,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,SWISS CHARD (SPINACH BEET),R14M00815,United States,Bakersfield,Yes,,Cal-Organic,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,SWISS CHARD (SPINACH BEET),R14M00815,United States,Bakersfield,Yes,,Cal-Organic,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",R14M00816,United States,,No,,Baskovich,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"CILANTRO (CHINESE PARSLEY, CORIANDER LEAVES)",R14M00816,United States,,No,,Baskovich,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,FENNEL (ALL OR UNSPEC),R14M00817,California,,Yes,,Full Belly Farm,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,FENNEL (ALL OR UNSPEC),R14M00817,California,,Yes,,Full Belly Farm,Nor-Cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
28-Apr-14,"BEETS, GENERAL",R14M00818,California,,Yes,,Terra Firma,Nor-cal Produce,West Sacramento,Wholesale,Basic Screening,GCMSMS,,0,,
28-Apr-14,"BEETS, GENERAL",R14M00818,California,,Yes,,Terra Firma,Nor-cal Produce,West Sacramento,Wholesale,Basic Screening,LCMSMS,,0,,
30-Apr-14,GINGER ROOT,2140612,China - mainland,,No,,"YW International, Inc. (Fresh Ginger)",YW International,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
30-Apr-14,GINGER ROOT,2140612,China - mainland,,No,,"YW International, Inc. (Fresh Ginger)",YW International,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,GINGER ROOT,2140612,China - mainland,,No,,"YW International, Inc. (Fresh Ginger)",YW International,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,SPINACH,2140613,California,,No,T-113-S14,Long Life Farms,YW International,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,SPINACH,2140613,California,,No,T-113-S14,Long Life Farms,YW International,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
30-Apr-14,SPINACH,2140613,California,,No,T-113-S14,Long Life Farms,YW International,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,CHLORTHAL-DIMETHYL,0.03,NTE,0.02
30-Apr-14,ARROWROOT,2140614,China - mainland,,No,,Arrowroot,YW International,Los Angeles,Wholesale,Basic Screening,LCMSMS,,0,,
30-Apr-14,ARROWROOT,2140614,China - mainland,,No,,Arrowroot,YW International,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,ARROWROOT,2140614,China - mainland,,No,,Arrowroot,YW International,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,PEAR,2140615,China - mainland,,No,T-114-S14,Top Frangrant Pear,YW International,Los Angeles,Wholesale,Basic Screening,LCMSMS,PROPARGITE,0.062,NTE,0.01
30-Apr-14,PEAR,2140615,China - mainland,,No,T-114-S14,Top Frangrant Pear,YW International,Los Angeles,Wholesale,Basic Screening,LCMSMS,ACETAMIPRID,0.027,1,0.01
30-Apr-14,PEAR,2140615,China - mainland,,No,T-114-S14,Top Frangrant Pear,YW International,Los Angeles,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,PEAR,2140615,China - mainland,,No,T-114-S14,Top Frangrant Pear,YW International,Los Angeles,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,ORANGE (ALL OR UNSPEC),2140616,California,,No,,California Citrus Pride of Riverside,Navarro Transport,Vernon,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,ORANGE (ALL OR UNSPEC),2140616,California,,No,,California Citrus Pride of Riverside,Navarro Transport,Vernon,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,ORANGE (ALL OR UNSPEC),2140616,California,,No,,California Citrus Pride of Riverside,Navarro Transport,Vernon,Wholesale,Basic Screening,LCMSMS,THIABENDAZOLE,2.41,10,0.01
30-Apr-14,GRAPEFRUIT,2140617,California,,No,,Rancho Buena Vista,Navarro Transport,Vernon,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,GRAPEFRUIT,2140617,California,,No,,Rancho Buena Vista,Navarro Transport,Vernon,Wholesale,Basic Screening,LCMSMS,IMAZALIL,2,10,0.01
30-Apr-14,GRAPEFRUIT,2140617,California,,No,,Rancho Buena Vista,Navarro Transport,Vernon,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,"PEPPERS (FRUITING VEGETABLE), (BELL,CHILI, ETC.)",2140618,California,,No,,Irigoyen Farms,Navarro Transport,Vernon,Wholesale,Basic Screening,LCMSMS,,0,,
30-Apr-14,"PEPPERS (FRUITING VEGETABLE), (BELL,CHILI, ETC.)",2140618,California,,No,,Irigoyen Farms,Navarro Transport,Vernon,Wholesale,Basic Screening,Organophosphates,,0,,
30-Apr-14,"PEPPERS (FRUITING VEGETABLE), (BELL,CHILI, ETC.)",2140618,California,,No,,Irigoyen Farms,Navarro Transport,Vernon,Wholesale,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,TOMATO,2140619,California,,No,,Sweet Charms Tomatoes,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,BOSCALID,0.037,3,0.01
30-Apr-14,TOMATO,2140619,California,,No,,Sweet Charms Tomatoes,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,Chlorinated Hydrocarbons,CHLOROTHALONIL,0.1,5,0.02
30-Apr-14,TOMATO,2140619,California,,No,,Sweet Charms Tomatoes,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,Organophosphates,,0,,
30-Apr-14,TOMATO,2140619,California,,No,,Sweet Charms Tomatoes,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,PYRIMETHANIL,0.062,0.5,0.01
30-Apr-14,TOMATO,2140619,California,,No,,Sweet Charms Tomatoes,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.02,1.4,0.01
30-Apr-14,"LETTUCE, LEAF (ALL OR UNSPEC)",2140620,California,,No,,Field Fresh Foods,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,MANDIPROPAMID,0.13,20,0.01
30-Apr-14,"LETTUCE, LEAF (ALL OR UNSPEC)",2140620,California,,No,,Field Fresh Foods,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,Organophosphates,,0,,
30-Apr-14,"LETTUCE, LEAF (ALL OR UNSPEC)",2140620,California,,No,,Field Fresh Foods,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,Chlorinated Hydrocarbons,,0,,
30-Apr-14,APPLE,2140621,Washington,,No,,Rainbow Apples,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,Organophosphates,,0,,
30-Apr-14,APPLE,2140621,Washington,,No,,Rainbow Apples,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,THIABENDAZOLE,0.63,5,0.01
30-Apr-14,APPLE,2140621,Washington,,No,,Rainbow Apples,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,PYRIMETHANIL,0.08,14,0.01
30-Apr-14,APPLE,2140621,Washington,,No,,Rainbow Apples,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,LCMSMS,FLUDIOXONIL,0.28,5,0.02
30-Apr-14,APPLE,2140621,Washington,,No,,Rainbow Apples,LA Unified School District (Food Ser. Div.),Los Angeles,Other,Basic Screening,Chlorinated Hydrocarbons,,0,,
